fecha,pm10,pm2-5,velocidad,precipitacion,direccion,o3,co,no,no2,nox,so2,temperatura,radiacion,ht
10-06-2024 03:00,15.6,11,0,0,0,0.5,0.3,7.6,12.6,20.1,0,12.4,0,79
10-06-2024 04:00,17.7,7,0,0,0,1.9,0.2,5.6,10.5,16.1,0,12.2,0,79
10-06-2024 05:00,13.3,6,0,0,0,1.8,0.2,6,10.3,16.3,0,11.9,0,79
10-06-2024 06:00,14.9,4,0,0,0,0.3,0.4,18.8,11.1,30,0,11,0,82
10-06-2024 07:00,11.1,4,0,0,0,1.5,0.6,29.1,11.1,40.1,0,13.6,0,75
10-06-2024 08:00,16.6,7,0,0,0,5.8,0.5,16.7,9.9,26.7,0,17.9,0,58
10-06-2024 09:00,13.1,6,0,0,0,10.8,0.4,10,10.7,20.6,0,18.1,0,56
10-06-2024 10:00,9.9,3,0,0,0,13,0.4,11.6,13.1,24.7,0,19.4,0,53
10-06-2024 11:00,13,7,0,0,0,17.2,0.3,7.5,9.7,17.2,0,22,0,45
10-06-2024 12:00,9.8,6,0,0,0,18.7,0.2,2.4,4,6.4,0,21.2,0,45
10-06-2024 13:00,10.4,2,0,0,0,16.7,0.1,2.4,2.4,4.8,0,22.4,0,43
10-06-2024 14:00,13.3,0,0,0,0,17.9,0.2,3,2.8,5.8,0,22.7,0,41
10-06-2024 15:00,9.9,0,0,0,0,17.2,0.2,3.1,2.6,5.6,0,22.4,0,41
10-06-2024 16:00,8,0,0,0.1,0,15,0.2,2.9,2.9,5.7,0,18.9,0,54
10-06-2024 17:00,14.2,0,0,0,0,10,0.5,8.4,12.3,20.7,0,17.5,0,65
10-06-2024 18:00,17.7,11,0,0.5,0,3.3,0.7,21.7,22.9,44.6,0,16.4,0,70
10-06-2024 19:00,13.2,12,0,0.5,0,3.2,0.4,6.1,15.5,21.6,0,14.4,0,77
10-06-2024 20:00,11.5,6,0,0.9,0,1.6,0.5,9.3,17.1,26.4,0,13.7,0,81
10-06-2024 21:00,14.5,3,0,0,0,0,0.8,26.4,19.7,46.1,0,13.7,0,80
10-06-2024 22:00,11.1,8,0,0,0,0.4,0.7,29.9,18.4,48.3,0,13.8,0,79
10-06-2024 23:00,12.1,7,0,0,0,0.5,0.5,13.2,14.2,27.4,0,13.5,0,78
10-06-2024 24:00,12.2,4,0,0,0,2.5,0.3,8.7,11.5,20.1,0,13.1,0,78
11-06-2024 01:00,10.1,2,0,0,0,5.2,0.2,1.8,8,9.8,0,13.8,0,74
11-06-2024 02:00,8.1,6,0,0,0,3.3,0.2,4.5,9.5,14,0,13.6,0,75
11-06-2024 03:00,7.6,7,0,0,0,1.4,0.2,4.6,11.4,16,0,12.8,0,78
11-06-2024 04:00,6,5,0,0,0,0.6,0.2,10.8,12.9,23.7,0,13.3,0,76
11-06-2024 05:00,8.2,0,0,0,0,0,0.3,22.5,13.2,35.7,0,13,0,78
11-06-2024 06:00,13.4,8,0,0,0,0.4,0.4,24.3,14.3,38.6,0,13.3,0,77
11-06-2024 07:00,13.5,6,0,0,0,1.4,0.6,36,15,51,0,13.8,0,75
11-06-2024 08:00,11,11,0,0,0,2.8,0.7,29.7,13.7,43.4,0,15.4,0,70
11-06-2024 09:00,15.2,11,0,0,0,4.9,0.6,24.3,14.6,38.8,0,17.1,0,64
11-06-2024 10:00,23.9,13,0,0,0,5.8,0.7,27,17.2,44.2,0,18.4,0,60
11-06-2024 11:00,18.6,13,0,0,0,9.6,0.9,29.3,24.3,53.5,0,20.8,0,52
11-06-2024 12:00,28.8,19,0,0,0,10.7,0.4,11.5,12.5,24,0,19.7,0,52
11-06-2024 13:00,20.6,2,0,0.4,0,12.8,0.2,5.1,5.3,10.4,0,18,0,54
11-06-2024 14:00,15.4,3,0,0,0,10.4,0.3,9.2,8,17.2,0,17.6,0,56
11-06-2024 15:00,20,3,0,0,0,10.4,0.3,9.7,8.8,18.6,0,17.6,0,54
11-06-2024 16:00,16.7,3,0,0,0,12.4,0.3,9.7,8.5,18.2,0,20,0,47
11-06-2024 17:00,33.4,3,0,0,0,11.5,0.3,7.3,7.1,14.4,0,17.7,0,53
11-06-2024 18:00,24.2,2,0,0,0,7.9,0.4,14.1,11.6,25.7,0,16.4,0,57
11-06-2024 19:00,17.9,6,0,0,0,5.6,0.6,20.1,12.5,32.8,0,15.1,0,62
11-06-2024 20:00,20.2,7,0,0,0,4.7,0.6,16.4,11.1,27.5,0,14.7,0,65
11-06-2024 21:00,14.2,7,0,0,0,6.9,0.4,8.5,8.8,17.3,0,14.6,0,63
11-06-2024 22:00,11.2,5,0,0,0,7.4,0.3,5.4,9.8,15.2,0,14.9,0,60
11-06-2024 23:00,15.3,3,0,0,0,10.4,0.2,3.7,6.2,9.9,0,14.5,0,63
11-06-2024 24:00,11.2,0,0,0,0,11.9,0.2,1.9,3.8,5.7,0,14,0,65
12-06-2024 01:00,7.9,0,0,0,0,11.4,0.2,1.3,5.3,6.6,0,13.9,0,63
12-06-2024 02:00,6.7,3,0,0,0,12.3,0.2,0.9,4.9,5.8,0,13,0,65
12-06-2024 03:00,5.7,3,0,0,0,9.5,0.1,1.1,8,9.2,0,12.3,0,67
12-06-2024 04:00,5,5,0,0,0,6.6,0.1,3.6,10.5,14.2,0,12,0,70
12-06-2024 05:00,5,5,0,0,0,8.3,0.2,3.7,9.3,13,0,12.1,0,69
12-06-2024 06:00,6,6,0,0,0,6.7,0.4,18.6,14.1,32.6,0,13.1,0,67
12-06-2024 07:00,7,7,0,0,0,2,0.7,31.6,18.6,50.1,0,13.5,0,67
12-06-2024 08:00,11,11,0,0,0,5.7,0.7,22.2,15.5,37.7,0,14.8,0,63
12-06-2024 09:00,9,8,0,0,0,9.6,0.5,16.3,11.1,27.4,0,17,0,56
12-06-2024 10:00,13.3,4,0,0,0,10.4,0.5,16.1,13.6,29.7,0,17.7,0,54
12-06-2024 11:00,14.7,4,0,0,0,13.3,0.4,13.2,9,22.2,0,19.5,0,50
12-06-2024 12:00,17.5,3,0,0,0,14.4,0.2,6.6,4,10.6,0,20.1,0,48
12-06-2024 13:00,15.2,2,0,0,0,14,0.2,7.2,4.6,11.8,0,20.9,0,47
12-06-2024 14:00,11.5,2,0,0,0,14.1,0.2,5.2,3.6,8.8,0,19.8,0,49
12-06-2024 15:00,9.8,2,0,0,0,12.4,0.3,7.4,6.6,14,0,19.8,0,51
12-06-2024 16:00,8,2,0,0,0,11.8,0.3,9.3,6.3,15.6,0,19.6,0,51
12-06-2024 17:00,16.2,5,0,0,0,10.7,0.3,11.7,6.5,18.1,0,19.1,0,49
12-06-2024 18:00,12.6,6,0,0,0,8.8,0.5,15.4,9.5,24.9,0,17.8,0,53
12-06-2024 19:00,10,10,0,0,0,6.8,0.5,13.1,11.2,24.4,0,16.5,0,58
12-06-2024 20:00,8,8,0,0,0,5.2,0.5,12.8,12.2,25,0,16.4,0,59
12-06-2024 21:00,10.8,7,0,0,0,5.8,0.4,6.7,11.3,18,0,16.1,0,62
12-06-2024 22:00,16,4,0,0,0,8.3,0.4,5,8.6,13.6,0,15.9,0,62
12-06-2024 23:00,11.4,4,0,0,0,5.8,0.3,4.9,9.8,14.7,0,15.2,0,67
12-06-2024 24:00,8.6,5,0,0,0,4,0.3,5.3,10.9,16.1,0,15,0,68
13-06-2024 01:00,6.6,2,0,0,0,1.8,0.3,7.1,12.9,20,0,14.5,0,71
13-06-2024 02:00,4.9,0,0,0,0,1.3,0.2,6.1,13.4,19.4,0,14.2,0,73
13-06-2024 03:00,4.7,3,0,0,0,2.6,0.1,2.1,10.6,12.7,0,13.8,0,73
13-06-2024 04:00,6,6,0,0,0,0.4,0.3,16.2,13.9,30.1,0,13.8,0,74
13-06-2024 05:00,12.7,12.7,0,0,0,0.1,0.4,31.8,16.8,48.7,0,13.3,0,77
13-06-2024 06:00,12.7,12,0,0,0,0.6,1,131.6,29.8,160.5,0,12.5,0,79
13-06-2024 07:00,30,30,0,0,0,0.6,1,78.1,16.6,94.7,0,14.4,0,74
13-06-2024 08:00,36.5,22,0,0,0,5.8,0.6,29.7,13.1,42.7,0,17.9,0,59
13-06-2024 09:00,34.1,11,0,0,0,0,0.5,17.5,13.6,31.1,0,21.1,0,47
13-06-2024 10:00,31.6,11,0,0,0,0,0,0,0,0,0,20.5,0,48
13-06-2024 11:00,25.2,9,0,0,0,0,0,6,7,13,0,20.6,0,46
13-06-2024 12:00,18.7,4,0,0,0,0,0.3,10.3,7.5,17.7,0,20.8,0,47
13-06-2024 13:00,13.9,3,0,0,0,0,0.2,7,5.5,12.5,0,21,0,47
13-06-2024 14:00,13.4,4,0,0,0,22.1,0.3,6.9,5,11.9,0,21.6,0,46
13-06-2024 15:00,10.8,3,0,0,0,22.1,0.3,7.2,4.8,12,0,21.8,0,44
13-06-2024 16:00,14.2,3,0,0,0,18.2,0.3,9.2,6.9,16,0,20.1,0,50
13-06-2024 17:00,13.3,1,0,0,0,12.3,0.5,13.5,14.3,27.8,0,18.8,0,58
13-06-2024 18:00,19.6,6,0,0,0,3.6,1.1,33.5,29.5,63,0,17.5,0,64
13-06-2024 19:00,31.2,23,0,0,0,1,1.4,45.1,30.2,75.3,0,15.8,0,70
13-06-2024 20:00,37.8,19,0,0,0,0.6,1.5,51.8,30.6,82.4,0,15.5,0,72
13-06-2024 21:00,42.6,20,0,0,0,0.5,1.2,47,27.3,74.3,0,14.7,0,74
13-06-2024 22:00,46.8,20,0,0,0,0.5,1.4,62.8,27.3,90.1,0,14.1,0,76
13-06-2024 23:00,47.3,30,0,0,0,0.4,1.4,66.3,24.8,91.1,0,13.4,0,79
13-06-2024 24:00,42.3,32,0,0,0,0.5,1.5,78.1,22.9,100.9,0,13.3,0,79
14-06-2024 01:00,56.2,34,0,0,0,0.5,0.8,63.9,25.1,89,0,13.5,0,75
14-06-2024 02:00,49.2,26,0,0,0,0.4,0.6,34.6,18.5,53,0,12.8,0,78
14-06-2024 03:00,45.7,27,0,0,0,0.4,0.5,30.4,16.5,46.9,0,13,0,77
14-06-2024 04:00,43.4,11,0,0,0,0.5,0.5,33,16,49,0,13,0,76
14-06-2024 05:00,49.3,10,0,0,0,0.6,0.5,68.1,19.2,87.4,0,13.1,0,76
14-06-2024 06:00,35.2,13,0,0,0,0.8,1,128,27.7,156.6,0,12.3,0,78
14-06-2024 07:00,47.5,30,0,0,0,1.2,1.3,99.7,20,119.6,0,13.5,0,75
14-06-2024 08:00,53,29,0,0,0,3.1,1,65.7,20.9,86.5,0,15.6,0,65
14-06-2024 09:00,46.1,20,0,0,0,12.5,0.4,16.1,10.5,26.6,0,17.4,0,58
14-06-2024 10:00,33.7,4,0,0,0,12.9,0.4,17.4,13.8,31.2,0,17.8,0,57
14-06-2024 11:00,32.3,10,0,0,0,20.8,0.3,8.5,10,18.5,0,19.7,0,51
14-06-2024 12:00,24.1,8,0,0,0,27.1,0.3,7.2,10.4,17.6,0,21.5,0,46
14-06-2024 13:00,18.8,7,0,0.2,0,27.4,0.4,6,13.6,19.6,0,20.9,0,48
14-06-2024 14:00,20.6,6,0,0,0,22.7,0.7,18.4,25.4,43.8,0,18.4,0,64
14-06-2024 15:00,30.3,20,0,0,0,32.1,0.7,12.4,26.1,38.4,0,18.2,0,68
14-06-2024 16:00,30.2,27,0,1,0,13.5,0.7,14.9,32.1,47,0,15.5,0,78
14-06-2024 17:00,36.8,28,0,0,0,12.7,0.9,22.9,32.8,55.7,0,16.1,0,75
14-06-2024 18:00,36.9,25,0,0,0,6.6,0.9,40.3,39.4,80.2,0,15.6,0,75
14-06-2024 19:00,32.6,16,0,0,0,1.1,1.3,31.8,39.7,71.5,0,14.8,0,76
14-06-2024 20:00,32.7,25,0,0,0,0.5,1.4,44.5,33.9,78.4,0,15.1,0,71
14-06-2024 21:00,33.5,18,0,0,0,0.7,1.5,61.1,34.8,95.9,0,15.1,0,72
14-06-2024 22:00,40.1,26,0,0.1,0,0.9,0.9,31.1,24.9,56,0,14.8,0,78
14-06-2024 23:00,29.9,9,0,0.4,0,1.6,0.5,12.2,19.5,31.7,0,13.9,0,81
14-06-2024 24:00,23.2,5,0,0,0,1,0.5,12.7,20.4,33.1,0,13.8,0,81
15-06-2024 01:00,17.4,6,0,0,0,2,0.3,6.9,17.8,24.6,0,13.8,0,80
15-06-2024 02:00,13.4,8,0,0,0,8.3,0.2,2.1,11,13.1,0,13.8,0,77
15-06-2024 03:00,9.9,6,0,0,0,7.3,0.2,1.5,11.1,12.6,0,13.6,0,78
15-06-2024 04:00,8.5,4,0,0,0,1,0.2,14.2,17.9,32.1,0,13.2,0,79
15-06-2024 05:00,20,6,0,0,0,1.7,0.2,10.3,16,26.3,0,13.3,0,79
15-06-2024 06:00,15.1,7,0,0,0,0.4,0.6,54.4,19.5,73.9,0,13.4,0,79
15-06-2024 07:00,18.4,9,0,0,0,0.8,0.9,47,18.6,65.4,0,13.7,0,78
15-06-2024 08:00,13.3,13,0,0.1,0,1.9,0.9,51,19,70,0,14.4,0,77
15-06-2024 09:00,17,17,0,0,0,4,0.9,44.3,23.4,67.7,0,15.5,0,73
15-06-2024 10:00,29.5,29.5,0,0.2,0,7,0.7,35.4,23.9,59.2,0,16.4,0,69
15-06-2024 11:00,34.8,31,0,0,0,11.5,0.7,22,21.9,43.9,0,16.9,0,70
15-06-2024 12:00,28.7,28.7,0,0,0,16.8,0.8,24.7,25.8,50.6,0,18.2,0,67
15-06-2024 13:00,40.5,38,0,0,0,28.5,0.7,12.7,25.5,38.2,0,20.8,0,55
15-06-2024 14:00,42.4,28,0,0,0,19.5,0.7,18.3,21.3,39.6,0,19.1,0,61
15-06-2024 15:00,38.5,17,0,0,0,18.5,0.6,13.8,17.7,31.6,0,18.5,0,63
15-06-2024 16:00,28.9,14,0,0.1,0,12.2,0.6,9.5,18.3,27.9,0,16.3,0,69
15-06-2024 17:00,29.5,11,0,0,0,7,0.6,16.1,21.2,37.3,0,15.8,0,70
15-06-2024 18:00,27.8,7,0,0.8,0,2.6,0.7,15.6,22.7,38.3,0,14.4,0,78
15-06-2024 19:00,26.4,15,0,0,0,1.4,0.8,20.7,23,43.7,0,13.9,0,79
15-06-2024 20:00,19.3,10,0,0.8,0,1.5,0.7,17.6,23.1,40.7,0,13.7,0,76
15-06-2024 21:00,20.9,12,0,5.4,0,0.4,1,41.5,24.2,65.7,0,12.8,0,82
15-06-2024 22:00,15.2,10,0,2.9,0,0.4,1.3,57.6,23.4,81,0,13,0,84
15-06-2024 23:00,16.9,0,0,0.3,0,1,0.5,17.5,16.5,34,0,12.9,0,85
15-06-2024 24:00,12.2,8,0,0,0,2.9,0.3,8.5,12.8,21.3,0,12.5,0,85
16-06-2024 01:00,9.1,5,0,0.1,0,10.2,0.1,1.5,5.2,6.6,0,12.2,0,81
16-06-2024 02:00,6.8,2,0,0,0,10.4,0.1,1,5.8,6.8,0,12.5,0,77
16-06-2024 03:00,5.4,3,0,0,0,8,0.1,1.3,9.2,10.5,0,12.3,0,77
16-06-2024 04:00,4.1,4,0,0,0,10.4,0.1,0.7,5.9,6.6,0,12.3,0,77
16-06-2024 05:00,3.8,2,0,0,0,7,0.1,2.7,8.5,11.2,0,12.5,0,77
16-06-2024 06:00,5.4,0,0,0,0,3.7,0.3,5.3,11.2,16.5,0,12.7,0,77
16-06-2024 07:00,5.2,0,0,0,0,5.6,0.3,6.5,10.7,17.2,0,13.2,0,75
16-06-2024 08:00,7.8,1,0,0,0,11.5,0.3,7,7.5,14.4,0,14.4,0,68
16-06-2024 09:00,12.4,4,0,0,0,17.5,0.2,3.1,4.9,8,0,16.6,0,59
16-06-2024 10:00,9,3,0,0,0,20.4,0.2,4,2.8,6.8,0,18,0,55
16-06-2024 11:00,7.6,1,0,0,0,19.3,0.2,4.9,5.5,10.4,0,17.3,0,60
16-06-2024 12:00,6.3,0,0,0.3,0,19.4,0.3,6.5,5.3,11.8,0,17.7,0,63
16-06-2024 13:00,5.4,1,0,0,0,20.6,0.2,6.3,4,10.3,0,18.2,0,60
16-06-2024 14:00,4.1,3,0,0,0,20.2,0.2,6.9,4.4,11.3,0,18.9,0,56
16-06-2024 15:00,4,4,0,0,0,23.7,0.1,3.8,2.5,6.3,0,20.3,0,48
16-06-2024 16:00,4,4,0,0,0,23.9,0.1,2.5,1.8,4.2,0,20.7,0,45
16-06-2024 17:00,4.1,3,0,0,0,23.8,0.1,1.7,1.8,3.6,0,19.8,0,47
16-06-2024 18:00,3.9,1,0,0,0,19.8,0.1,2.2,4.6,6.8,0,17.3,0,53
16-06-2024 19:00,6.2,2,0,0,0,12.1,0.4,7.1,10,17,0,15,0,62
16-06-2024 20:00,8,8,0,0,0,4.2,0.5,15.8,15.9,31.8,0,13.6,0,68
16-06-2024 21:00,5.9,5,0,0,0,0.6,1,32.5,20.3,52.7,0,13.3,0,75
16-06-2024 22:00,10.8,10.8,0,0,0,1.6,1,38.1,18.5,56.5,0,13.1,0,75
16-06-2024 23:00,14.3,10,0,0,0,5.7,0.3,6.2,12.8,19,0,12.8,0,71
16-06-2024 24:00,10.9,10,0,0,0,13.2,0.2,1.8,6.3,8.1,0,12.9,0,70
17-06-2024 01:00,11.2,6,0,0,0,6.6,0.2,5.3,11.7,17.1,0,13.3,0,70
17-06-2024 02:00,11.5,5,0,0,0,0.4,0.4,25.3,16,41.2,0,12.4,0,75
17-06-2024 03:00,13.1,8,0,0,0,0.6,0.4,44,16.8,60.8,0,12.2,0,76
17-06-2024 04:00,18,18,0,0.1,0,0.5,0.3,36.3,16.7,53,0,11.6,0,78
17-06-2024 05:00,27.3,10,0,0,0,0.3,0.2,21.4,16.6,38,0,11.5,0,81
17-06-2024 06:00,19.5,11,0,0,0,1.1,0.8,119,36.6,156.2,0,11.8,0,80
17-06-2024 07:00,25.5,0,0,0,0,1.4,0.6,46.1,19.3,65.4,0,12.9,0,77
17-06-2024 08:00,24.2,22,0,0,0,2,0,53.1,20.6,73.8,0,14.3,0,71
17-06-2024 09:00,28.9,24,0,0,0,0,0,25.5,16.1,41.6,0,15.4,0,65
17-06-2024 10:00,32.5,9,0,0.7,0,0,0.5,0,0,0,0,16,0,65
17-06-2024 11:00,23.8,11,0,0.7,0,18,0.3,12.1,11.1,23.1,0,17.1,0,66
17-06-2024 12:00,17.3,7,0,0,0,24.1,0.2,5.4,6.4,11.8,0,20.4,0,50
17-06-2024 13:00,18.6,6,0,0,0,22.8,0.1,3.2,3.8,7,0,20.6,0,47
17-06-2024 14:00,14.1,6,0,0,0,21.7,0.1,5.1,3.9,9,0,20.8,0,47
17-06-2024 15:00,17.7,3,0,0,0,19.2,0.1,5.9,5.6,11.5,0,20.1,0,49
17-06-2024 16:00,13.6,5,0,0,0,16.3,0.4,12.8,17.3,30.1,0,18.4,0,58
17-06-2024 17:00,30.2,16,0,0,0,13.9,0.6,18.7,24.2,43,0,17.7,0,62
17-06-2024 18:00,27.2,14,0,0,0,4.8,1,31.4,30.4,62,0,17.4,0,60
17-06-2024 19:00,23.5,19,0,0,0,6.8,0.5,11,18.9,29.8,0,16.2,0,59
17-06-2024 20:00,27.6,3,0,0,0,7.9,0.3,6.6,14.6,21.2,0,15.2,0,61
17-06-2024 21:00,25.3,6,0,0,0,6,0.4,8.4,16,24.4,0,15.2,0,62
17-06-2024 22:00,18.4,7,0,0,0,11.6,0.2,4.7,11.2,15.9,0,15,0,65
17-06-2024 23:00,17.6,4,0,0,0,16.7,0.1,2.3,8.4,10.7,0,15,0,64
17-06-2024 24:00,14.1,1,0,0,0,17.5,0.1,1.9,6.5,8.4,0,14.3,0,68
18-06-2024 01:00,11,2,0,0,0,17.2,0,0.7,5.1,5.7,0,14.2,0,69
18-06-2024 02:00,8.8,3,0,0,0,17.1,0,0.6,3.6,4.2,0,13.9,0,71
18-06-2024 03:00,6.5,3,0,0,0,6,0,2.1,10.9,12.9,0,13.2,0,76
18-06-2024 04:00,6.3,2,0,0,0,0.9,0,8.1,16.3,24.3,0,12.5,0,79
18-06-2024 05:00,13,1,0,0,0,0.8,0.2,24.9,18.2,43.1,0,12.8,0,78
18-06-2024 06:00,15.5,12,0,0,0,0.8,0.5,49,20.2,69.2,0,12.1,0,79
18-06-2024 07:00,17.3,17,0,0,0,1.1,0.9,73.3,19.3,92.6,0,12.6,0,79
18-06-2024 08:00,0,26,0,0,0,2.8,0.9,46,19.8,65.8,0,14.6,0,71
18-06-2024 09:00,28.1,18,0,0,0,7.5,1.1,43,25.1,68.1,0,17.4,0,62
18-06-2024 10:00,36,18,0,0,0,17.3,0.8,29.2,24.7,53.8,0,20.1,0,53
18-06-2024 11:00,33.4,28,0,0,0,27.8,0.4,14.9,18.7,33.6,0,22.1,0,46
18-06-2024 12:00,37.7,16,0,0,0,34.5,0.4,11.1,17.8,28.9,0,22.9,0,44
18-06-2024 13:00,27.3,16,0,1.1,0,14.1,0.7,21.3,26.7,48.1,0,17.3,0,63
18-06-2024 14:00,22.7,16,0,0,0,6.4,1,39.9,39.2,79.1,0,15.5,0,72
18-06-2024 15:00,30.2,28,0,0,0,6.8,1.2,50.2,39.8,89.9,0,16.3,0,68
18-06-2024 16:00,37.7,29,0,0,0,8.8,0.7,34.7,30.4,65.1,0,15.5,0,69
18-06-2024 17:00,46,19,0,0,0,5.6,0.8,28.2,29.3,57.5,0,15.2,0,70
18-06-2024 18:00,43.5,18,0,0,0,1.6,1.6,57.2,36.2,93.5,0,15.2,0,71
18-06-2024 19:00,41.5,27,0,0,0,1.3,2.1,110.7,40.2,150.9,0,15.1,0,72
18-06-2024 20:00,53.7,35,0,0,0,0.8,1.6,82.1,31.1,113.2,0,14.6,0,75
18-06-2024 21:00,46.9,33,0,0,0,1,1.7,91.1,30.5,121.3,0,14.5,0,75
18-06-2024 22:00,56.3,43,0,0,0,0.6,1.2,70.2,30.5,100.7,0,14.4,0,76
18-06-2024 23:00,61.3,21,0,3.4,0,0.4,1,49.9,28.2,78,0,14,0,77
18-06-2024 24:00,53.6,25,0,3.7,0,0.4,0.8,36.6,27.5,64.1,0,13.1,0,83
19-06-2024 01:00,40.8,19,0,0.1,0,1.8,0.4,11.3,26,37.3,0,12.5,0,84
19-06-2024 02:00,30.1,6,0,1.4,0,6.6,0.2,1.4,17.1,18.5,0,12.4,0,84
19-06-2024 03:00,25.6,8,0,4.4,0,2.7,0.2,2.5,21,23.6,0,12.4,0,85
19-06-2024 04:00,26.3,19,0,1.3,0,1.9,0.2,5.8,18.3,24.1,0,12.7,0,85
19-06-2024 05:00,22,18,0,1.8,0,1.7,0.3,6.5,20.3,26.8,0,12.4,0,86
19-06-2024 06:00,16.9,10,0,0,0,1.1,0.9,0,0,0,0,12.2,0,86
19-06-2024 07:00,33,0,0,0,0,1,0.7,46.4,24.8,71.1,0,12.8,0,86
19-06-2024 08:00,24.1,20,0,0,0,4.4,1.1,51.1,24.1,75.1,0,15.4,0,82
19-06-2024 09:00,24.5,20,0,0,0,12.1,0.6,17.7,19.1,36.7,0,18.2,0,63
19-06-2024 10:00,23.4,9,0,0.1,0,20.8,0.2,7.7,9.5,17.2,0,21,0,48
19-06-2024 11:00,17.4,6,0,0,0,19.4,0.2,8.7,9.2,17.8,0,20,0,50
19-06-2024 12:00,12.6,4,0,0,0,12.7,0.6,18.7,19.8,38.6,0,19,0,54
19-06-2024 13:00,14,14,0,8.1,0,10.9,0.7,26,29.9,55.9,0,15.9,0,71
19-06-2024 14:00,28.5,27,0,2.7,0,8.8,0.8,34.8,29.7,64.5,0,14.3,0,81
19-06-2024 15:00,28.5,28.5,0,0.6,0,6.6,0.8,32.4,30.1,62.5,0,13.8,0,83
19-06-2024 16:00,33,17,0,0,0,13.2,0.8,30.6,30.2,60.8,0,16.5,0,74
19-06-2024 17:00,45.2,26,0,0,0,14.7,0.8,18.8,30.2,49,0,17.6,0,68
19-06-2024 18:00,39.6,17,0,0,0,5.3,1.1,26,35.4,61.5,0,16.3,0,70
19-06-2024 19:00,33.2,16,0,0.7,0,1.7,1.2,32.1,32.2,64.3,0,15,0,75
19-06-2024 20:00,31.7,14,0,0.9,0,2.2,0.7,20.7,25.4,46.2,0,13.7,0,81
19-06-2024 21:00,23.2,11,0,1.1,0,2.2,0.8,27.4,24.3,51.7,0,13.7,0,82
19-06-2024 22:00,19.1,11,0,0,0,4.1,0.5,10.9,16.1,27,0,13.3,0,81
19-06-2024 23:00,13.9,7,0,0,0,0.6,1,59.9,26,85.9,0,13.3,0,82
19-06-2024 24:00,20,20,0,0.1,0,0.5,0.7,52.7,25.8,78.5,0,13,0,83
20-06-2024 01:00,17.4,15,0,0,0,0.5,0.4,17.7,22.2,39.8,0,12.8,0,82
20-06-2024 02:00,21.7,11,0,0,0,0.8,0.2,9.1,17.2,26.3,0,12.6,0,80
20-06-2024 03:00,15.9,7,0,0,0,1.3,0.1,5.6,16,21.5,0,12.7,0,78
20-06-2024 04:00,12.4,6,0,0,0,1.2,0.1,6.9,15.2,22.1,0,12.2,0,80
20-06-2024 05:00,9.5,5,0,0,0,0.5,0.3,30.4,18,49.2,0,12.3,0,80
20-06-2024 06:00,10,7,0,0,0,0.6,0.7,153.7,25.6,178.8,0,12.2,0,80
20-06-2024 07:00,25.2,25.2,0,0,0,1.2,1.2,92.1,19.7,111.7,0,13.3,0,78
20-06-2024 08:00,21.2,21.2,0,0,0,8,0.7,32.3,14,46.3,0,16.8,0,62
20-06-2024 09:00,27,15,0,0,0,16.5,0.4,13.6,7.4,20.9,0,19.4,0,53
20-06-2024 10:00,20,5,0,0,0,18.9,0.3,9.7,6.2,15.9,0,19.7,0,50
20-06-2024 11:00,14.8,4,0,0,0,20.8,0.2,7.4,5,12.4,0,19.6,0,47
20-06-2024 12:00,10.6,1,0,0,0,20.1,0.2,7.1,5.5,12.5,0,19,0,51
20-06-2024 13:00,10.4,4,0,0,0,22.5,0.1,4.2,4,8.2,0,20.3,0,48
20-06-2024 14:00,7.7,3,0,0,0,20.3,0.2,7.4,6,13.4,0,19.8,0,49
20-06-2024 15:00,6.4,2,0,0,0,22.1,0.2,5.2,4,9.2,0,21.1,0,46
20-06-2024 16:00,7.8,1,0,0,0,20.8,0.2,8.2,4.7,12.9,0,21.1,0,43
20-06-2024 17:00,5.9,0,0,0,0,19.3,0.2,7.6,5.7,13.3,0,20.6,0,44
20-06-2024 18:00,6.7,2,0,1.3,0,13.3,0.4,10.7,10.9,21.5,0,16.7,0,63
20-06-2024 19:00,7.8,4,0,0,0,1.5,1,23.4,21.1,44.5,0,14.5,0,76
20-06-2024 20:00,6.2,5,0,0,0,2.9,0.8,27,18.1,45,0,14.8,0,71
20-06-2024 21:00,8.3,4,0,0,0,7.1,0.4,10.8,13.6,24.4,0,14.4,0,68
20-06-2024 22:00,13.3,3,0,0,0,5.5,0.5,12.6,14.2,26.7,0,14.2,0,69
20-06-2024 23:00,15.4,4,0,0,0,7.2,0.3,5.9,11.9,17.8,0,13.9,0,70
20-06-2024 24:00,11.4,3,0,0,0,9.1,0.3,3.5,9.3,12.7,0,13.7,0,69
21-06-2024 01:00,9.1,6,0,0,0,5.2,0.2,2.8,12.3,15.2,0,13.5,0,69
21-06-2024 02:00,7.5,7,0,0,0,11.6,0.1,0.8,6.8,7.7,0,13.5,0,70
21-06-2024 03:00,6.2,5,0,0,0,14.6,0.1,0.9,4.2,5.1,0,13.2,0,70
21-06-2024 04:00,5.6,3,0,0,0,12.2,0.2,1.7,5.1,6.8,0,12.8,0,72
21-06-2024 05:00,4.3,1,0,0,0,9.8,0.1,3,8.7,11.7,0,12.4,0,73
21-06-2024 06:00,4.3,0,0,0,0,3.1,0.5,33.1,18.1,50.8,0,12,0,75
21-06-2024 07:00,11,11,0,0,0,3.3,0.8,37.3,16.7,54.1,0,12.8,0,73
