fecha;vel viento;dir viento;pm10;pm2.5;no;no2;nox;co;o3
15/01/2023 6:00;0,6;23;7,3;6;0,9;9;9,8;0,5;13
15/01/2023 7:00;0,7;201;9;9;4,4;15,5;19,9;0,6;9
15/01/2023 8:00;0,3;83;7;7;14,7;15,1;29,8;0,8;11,7
15/01/2023 9:00;1,8;48;0;10;8,4;7,8;16,2;0,6;22,8
15/01/2023 10:00;3;42;0;9;0;0;0;0,4;28,8
15/01/2023 11:00;2,2;69;0;10;0;0;0;0,3;34,5
15/01/2023 12:00;1,8;46;0;8;0;0;0;0,4;36
15/01/2023 13:00;1,3;59;6;6;0;0;0;0,4;35,8
15/01/2023 14:00;1;219;15,4;4;0;0;0;0,4;36,5
15/01/2023 15:00;5,7;263;19,2;7;3,6;4,4;8;0,5;36,5
15/01/2023 16:00;3,5;242;19,9;12;2,1;6,8;8,9;0,6;32,5
15/01/2023 17:00;1,6;211;16,8;16;2,8;18,6;21,4;0,8;21,6
15/01/2023 18:00;2,6;246;0;19;4,6;15,3;19,8;0,8;18,8
15/01/2023 19:00;2,6;251;16;14;4;16,6;20,6;0,8;14,1
15/01/2023 20:00;1,4;280;19,5;14;6,1;18,5;24,5;0,8;11,8
15/01/2023 21:00;0,5;332;20,9;14;10,2;24,2;34,5;1;4,6
15/01/2023 22:00;3,3;267;20,8;19;8,1;18,7;26,7;0,8;10,7
15/01/2023 23:00;1,9;260;20,1;10;2,8;15,4;18,1;0,5;13,2
16/01/2023 0:00;1,2;236;15,3;12;1,8;15,2;17,1;0,5;13,1
16/01/2023 1:00;0,5;317;11,5;8;2,7;21,4;24,1;0,6;6,3
16/01/2023 2:00;0,6;185;9,5;9;3,1;23,3;26,4;0,6;2,9
16/01/2023 3:00;0,6;346;10;8;8,2;24,8;32,9;0,6;1,6
16/01/2023 4:00;1,3;275;10;10;6,8;20,5;27,3;0,5;4,4
16/01/2023 5:00;0,7;245;0;14;17,4;21,4;38,8;0,6;1,2
16/01/2023 6:00;0,8;286;0;14;232,1;76,2;310,1;1,7;1,2
16/01/2023 7:00;0,5;212;0;42;112,5;33;145,5;2;1,1
16/01/2023 8:00;0,3;315;43,9;31;99,1;35,8;134,9;2,3;2,4
16/01/2023 9:00;1,5;77;48,2;40;16,5;12,1;28,6;0,8;20,4
16/01/2023 10:00;1,6;111;42,1;11;9,6;10,9;20,5;0,6;26,1
16/01/2023 11:00;0,4;82;31,7;11;5,8;6,7;12,5;0,5;34,4
16/01/2023 12:00;1,6;63;23,1;13;4,3;2,1;6,4;0,4;35,1
16/01/2023 13:00;1,9;124;16,5;9;3,9;2,3;6,1;0,4;33,1
16/01/2023 14:00;4,8;262;20,8;10;5,7;10,9;16,6;0,6;48,2
16/01/2023 15:00;5,2;255;27,8;20;3,2;13,1;16,2;0,7;56,2
16/01/2023 16:00;3,3;244;27,1;18;8,3;21,5;29,6;0,8;42,2
16/01/2023 17:00;3,9;251;34,2;21;4,3;15;19,3;0,7;42,2
16/01/2023 18:00;3,2;246;33,3;22;8,7;23,6;32,3;1;23,8
16/01/2023 19:00;2,4;242;33,7;16;11,9;31,7;43,6;1,3;12,5
16/01/2023 20:00;2,3;255;41,1;16;15,3;32,1;47,4;1,3;7,4
16/01/2023 21:00;2,2;248;48;17;11;32,7;43,7;1,2;7,3
16/01/2023 22:00;1,9;259;38,3;22;14,8;33,7;48,5;1,2;3,5
16/01/2023 23:00;1,4;256;49,6;22;15,9;35,8;51,7;1,1;2,8
17/01/2023 0:00;1,3;244;42;26;7,5;31;38,4;0,9;4,1
17/01/2023 1:00;1,5;266;44;23;4,4;33,2;37,5;0,7;4,8
17/01/2023 2:00;1,9;274;46,3;26;10,1;29,9;40;0,7;4
17/01/2023 3:00;1,6;267;47,7;26;1;14,1;15;0,5;14,8
17/01/2023 4:00;0,6;286;40,3;22;0,9;15,9;16,8;0,5;11
17/01/2023 5:00;1,6;274;39;20;7;20,8;27,8;0,6;9,5
17/01/2023 6:00;0,5;350;37,5;25;28;32,6;60,6;0,7;6
17/01/2023 7:00;1,1;254;33,6;22;67,4;38,9;106,4;1,9;1,4
17/01/2023 8:00;1,5;283;43,6;33;94,5;45,4;140;2,4;3,4
17/01/2023 9:00;2,1;274;60;40;60,5;37,4;97,9;1,7;5,5
17/01/2023 10:00;0,8;349;70,4;33;31,4;32,5;63,8;1,4;15,3
17/01/2023 11:00;1,6;269;61,4;35;16,2;27;43,1;1;27,4
17/01/2023 12:00;2,5;278;63,8;30;8,1;25;33,2;0,9;40,8
17/01/2023 13:00;3,1;251;48,2;34;4,6;17,2;21,8;0,7;38,4
17/01/2023 14:00;4,1;254;43,2;23;7,1;13,3;20,3;0,7;28,4
17/01/2023 15:00;3,6;243;39,6;18;10,6;16,6;27,1;0,8;25,8
17/01/2023 16:00;3;243;37,7;19;8,5;15;23,5;0,7;29,3
17/01/2023 17:00;4,1;254;29,5;16;6,7;9,9;16,6;0,6;32
17/01/2023 18:00;1,1;150;35,7;13;5,1;17,7;22,7;0,8;28,2
17/01/2023 19:00;1,3;39;30,2;14;14,6;34,8;49,4;1,4;7,6
17/01/2023 20:00;1,4;13;26,4;13;23,7;31,2;54,8;1,4;2,7
17/01/2023 21:00;0,5;322;31,9;20;18,9;32,3;51,3;1,2;2,3
17/01/2023 22:00;0,7;51;24,3;21;14,7;25,4;40,1;1;3,6
17/01/2023 23:00;1,1;24;24,3;15;16,1;27,1;43,2;1;2,5
18/01/2023 0:00;0,3;105;27,7;20;35,8;24,3;60,1;1,2;0,8
18/01/2023 1:00;1,1;14;26,6;21;38;20,8;58,8;1;0,7
18/01/2023 2:00;0,6;97;27,7;18;13,6;20,2;33,8;0,7;0,7
18/01/2023 3:00;0,3;227;29,8;16;10,1;19,2;29,3;0,6;0,7
18/01/2023 4:00;0,6;17;28,1;16;21,7;18,2;39,8;0,7;0,8
18/01/2023 5:00;1,3;30;22,2;19;25,8;16,8;42,8;0,6;0,8
18/01/2023 6:00;1,4;42;37,2;15;27,3;19,7;47;0,7;0,9
18/01/2023 7:00;0,6;71;30,9;17;35,8;21,3;57,1;1,1;0,9
18/01/2023 8:00;0,2;139;33,5;17;52,6;25,3;77,9;1,6;2,5
18/01/2023 9:00;1,5;51;36,5;20;39,6;24,6;64,2;1,4;9,5
18/01/2023 10:00;3,1;88;38,8;24;23,2;20,9;44;1,1;21
18/01/2023 11:00;1,5;89;34,1;18;5;3,8;8,8;0,5;33,9
18/01/2023 12:00;3,4;77;29,9;11;5,9;2;7,9;0,5;30,6
18/01/2023 13:00;1,9;89;21,7;7;4,5;1,1;5,6;0,4;34,2
18/01/2023 14:00;2,8;262;24,2;6;3,4;12,9;16,3;0,7;47,6
18/01/2023 15:00;3,2;261;33,1;22;1,5;17,2;18,6;0,7;54,1
18/01/2023 16:00;0,8;199;33,1;29;3,7;32,4;36,1;0,9;29,4
18/01/2023 17:00;0,8;137;38,9;29;23;45,2;68,3;1,4;8,2
18/01/2023 18:00;1,6;255;42,7;25;18;35,1;53;1,3;9
18/01/2023 19:00;1,2;318;36;22;10,1;33,5;43,6;1,3;10,7
18/01/2023 20:00;1,8;19;32,1;26;5,6;27,2;32,9;1;22,2
18/01/2023 21:00;2,8;87;38,4;15;3;18,8;21,8;0,7;15,3
18/01/2023 22:00;1,6;67;28,7;12;5,8;19,9;25,7;0,8;11,5
18/01/2023 23:00;0,9;52;20,2;12;5,6;23,9;29,4;0,8;5,6
19/01/2023 0:00;0,6;124;17,9;12;12,3;26,7;39;0,8;0,7
19/01/2023 1:00;0,6;52;13,3;12;17,9;24,1;42,1;0,8;1
19/01/2023 2:00;0,6;35;18,6;13;7,3;18,6;26;0,6;2,6
19/01/2023 3:00;0,6;48;13,9;13;21,5;17,8;39,3;0,7;0,8
19/01/2023 4:00;0,2;193;14;14;29,7;16,1;45,9;0,7;0,8
19/01/2023 5:00;0,7;60;17;17;24,1;18,5;42,5;0,6;0,7
19/01/2023 6:00;0,4;240;20,6;14;172,2;26,2;200,6;1,3;1
19/01/2023 7:00;0,7;23;36;36;116,8;21,6;138,3;2;1
19/01/2023 8:00;1,9;40;43,6;39;56,8;19,8;76,4;1,4;4
19/01/2023 9:00;1,5;53;43,2;28;40,3;21,2;61,5;1,5;7,9
19/01/2023 10:00;1,4;47;53,7;41;19,6;16,1;35,8;0,8;18,5
19/01/2023 11:00;2,3;43;41,4;19;10,7;10,6;21,2;0,7;26,5
19/01/2023 12:00;1,8;68;40,8;17;5,5;5,3;10,7;0,5;37,7
19/01/2023 13:00;1;16;31,8;16;2,3;2,8;5,1;0,4;46,2
19/01/2023 14:00;1,8;266;32,1;17;2,8;9;11,8;0,6;44,6
19/01/2023 15:00;3,9;265;25,2;18;6,6;12,9;19,6;0,8;36,2
19/01/2023 16:00;1,7;90;27,4;22;8;13,4;21,5;0,7;16,6
19/01/2023 17:00;1;211;28,4;16;21,6;28,6;50,2;1,1;5,6
19/01/2023 18:00;1;242;35,2;20;35;32,7;67,8;1,7;1,9
19/01/2023 19:00;0,7;239;26,9;16;50;35,1;85,2;2;0,8
19/01/2023 20:00;0,6;345;27,6;17;50,5;35,3;85,8;2;0,7
19/01/2023 21:00;1,9;19;27;23;30,3;26,4;56,7;1,2;1
19/01/2023 22:00;1,7;56;19,9;17;12,5;20,5;33;0,8;2,9
19/01/2023 23:00;0,8;21;19,2;16;16,6;21,8;38,4;0,8;0,8
20/01/2023 0:00;0,6;1;16;16;17,5;19,7;37,2;0,8;0,8
20/01/2023 1:00;0,5;235;24,6;21;21,9;18,3;40,2;0,8;0,7
20/01/2023 2:00;0,3;295;19,1;17;34,7;17,8;52,5;0,9;0,7
20/01/2023 3:00;0,9;341;18;18;23,9;17,2;41,1;0,7;0,7
20/01/2023 4:00;1,4;76;22;22;16,5;15,5;31,9;0,6;0,7
20/01/2023 5:00;1;45;34,4;19;24;15,5;39,5;0,6;0,6
20/01/2023 6:00;0,7;44;32,6;19;103,3;22,7;126,3;1;0,8
20/01/2023 7:00;1,7;39;33,5;32;80,6;18,6;99,2;1,5;0,9
20/01/2023 8:00;1,2;43;34,9;22;47;17,6;64,6;1,3;3,4
20/01/2023 9:00;1,2;227;38,8;21;56,3;24,8;81;1,7;4,2
20/01/2023 10:00;1,2;96;35,5;24;14,7;11,4;26;0,7;18,6
20/01/2023 11:00;3,1;90;33,8;8;8,8;4,3;13,1;0,6;24,2
20/01/2023 12:00;2,3;118;27,2;8;6;4,1;10,1;0,5;28,1
20/01/2023 13:00;1,8;91;19,5;11;4,8;6,4;11,2;0,5;31,3
20/01/2023 14:00;3,4;79;28,1;15;5,5;3,4;8,8;0,5;36,8
20/01/2023 15:00;5,1;90;24,2;10;6,5;2,5;9;0,5;27,3
20/01/2023 16:00;1,3;144;20,1;10;6,5;12;18,5;0,7;26,9
20/01/2023 17:00;2,7;229;20;20;20,8;28,3;49,1;1,1;12
20/01/2023 18:00;2,1;237;24,5;18;31,4;36,7;68,2;1,5;4
20/01/2023 19:00;1,2;211;34,6;30;39,1;34,7;73,8;1,8;1,3
20/01/2023 20:00;1,2;191;40,7;21;29,6;26,6;56,1;1,4;2,7
20/01/2023 21:00;0,8;10;33,3;18;18,9;23,1;41,9;1,1;3,6
20/01/2023 22:00;0,8;282;43,8;13;21,9;17,9;39,8;1;3,9
20/01/2023 23:00;0,7;262;34,9;17;30,4;21,7;52,1;1,2;0,9
21/01/2023 0:00;0,6;92;31,3;17;9,8;18,2;28,1;0,7;3,1
21/01/2023 1:00;2;53;23,4;16;5,1;9,5;14,5;0,6;10,4
21/01/2023 2:00;1,2;9;35,4;7;3;10,6;13,6;0,5;7,4
21/01/2023 3:00;1,8;30;26,2;12;1,2;7,1;8,4;0,4;8,9
21/01/2023 4:00;1,2;31;19;13;0,4;7,3;7,7;0,4;11
21/01/2023 5:00;1,8;17;15,1;9;3,3;13,2;16,5;0,4;6,4
21/01/2023 6:00;0,7;333;11,4;10;18,1;19,1;37,2;0,7;1,4
21/01/2023 7:00;1,5;39;19;10;45;20,5;65,3;1,3;2,1
21/01/2023 8:00;1,5;111;24;19;18,9;17,5;36,4;0,9;10,5
21/01/2023 9:00;1,9;100;18,7;10;7,4;5,7;13,1;0,5;25,5
21/01/2023 10:00;1,8;143;14,7;13;5,8;4,6;10,4;0,5;29,8
21/01/2023 11:00;1,3;118;23,1;13;5,2;5,8;11;0,5;38
21/01/2023 12:00;1,3;34;19,8;13;3,8;4,8;8,5;0,5;39,8
21/01/2023 13:00;0,5;188;14,6;8;2,6;2,2;4,9;0,4;40
21/01/2023 14:00;2,5;66;17,6;13;5,4;4,2;9,7;0,5;33,1
21/01/2023 15:00;2,3;76;13,3;10;5,6;2,5;8,1;0,5;31,3
21/01/2023 16:00;1,8;173;11,9;9;2,4;4,8;7,2;0,5;25,3
21/01/2023 17:00;2,5;238;21,9;13;13,6;25;38,7;1,1;10,5
21/01/2023 18:00;1,8;259;17,7;15;28,4;33,7;62,1;1,6;2,7
21/01/2023 19:00;1,3;346;0;22;31,2;38,4;69,6;1,5;1
21/01/2023 20:00;2;27;22;22;25;31,8;56,7;1,3;2
21/01/2023 21:00;1,8;66;25,7;19;15,4;18,9;34,2;0,9;7,5
21/01/2023 22:00;0,9;91;19,6;11;7,4;16;23,4;0,8;6,8
21/01/2023 23:00;0,9;240;23,8;11;43,3;25,9;69,2;1,5;0,9
22/01/2023 0:00;1,1;31;25,5;19;44,5;24;68,5;1,4;0,8
22/01/2023 1:00;1,9;39;26,2;16;12;16,9;29;0,7;4,2
22/01/2023 2:00;0,9;33;24,4;14;3,6;14,2;17,8;0,6;5,5
22/01/2023 3:00;0,6;230;27,4;11;10,8;19,4;30,2;0,8;1,2
22/01/2023 4:00;1,2;19;29,3;18;12,6;17,5;30,1;0,7;1,7
22/01/2023 5:00;2,8;70;21,9;15;1,3;1,9;3,2;0,4;21,1
22/01/2023 6:00;0,7;97;26,1;9;8,5;6,1;14,7;0,6;15
22/01/2023 7:00;1,3;83;19;16;16,1;12,6;28,7;0,7;10,5
22/01/2023 8:00;3,1;79;22,2;9;2,2;0,2;2,4;0,4;25,2
22/01/2023 9:00;2,6;67;17;7;0;0;0;0,4;26,9
22/01/2023 10:00;3,3;85;12,1;8;0;0;0;0,4;28,5
22/01/2023 11:00;5,1;88;19,3;6;0;0;0;0,4;27,4
22/01/2023 12:00;3,5;100;14,5;6;0;0;0;0,4;26,1
22/01/2023 13:00;2,7;137;10,3;7;0;0;0;0,3;27,4
22/01/2023 14:00;3;119;26,8;8;0;0;0;0,4;27,6
22/01/2023 15:00;2,9;134;20,2;8;0;0;0;0,3;27,3
22/01/2023 16:00;2,8;117;18,1;9;0;0;0;0,4;26,4
22/01/2023 17:00;2,9;96;14,3;7;0;0;0;0,4;24,9
22/01/2023 18:00;2;93;11,1;8;3,6;0,4;4;0,4;22,4
22/01/2023 19:00;2,3;95;9,9;9;5,9;5;11;0,5;17,3
22/01/2023 20:00;1,7;107;0;12;3,9;5,1;9;0,5;16,7
22/01/2023 21:00;2,3;78;9;9;4,2;4,4;8,6;0,5;17
22/01/2023 22:00;2,1;70;10;10;2,2;2,5;4,8;0,5;16,6
22/01/2023 23:00;2,5;79;15,6;12;2,3;2,5;4,8;0,4;15,8
23/01/2023 0:00;2;74;16;9;1,1;1;2,1;0,4;16,5
23/01/2023 1:00;1,9;72;12;12;0,7;1,4;2;0,4;15,7
23/01/2023 2:00;1,9;50;9,3;9;0;0;0;0,3;15,9
23/01/2023 3:00;2;66;8;7;0,3;1,6;1,9;0,4;12
23/01/2023 4:00;1,8;35;7;7;0,6;3,1;3,7;0,4;10,2
23/01/2023 5:00;1,4;56;10,9;10;5,5;8,7;14,1;0,4;4,1
23/01/2023 6:00;1,5;38;11;11;49,5;18,7;68,2;0,8;0,9
23/01/2023 7:00;1,6;47;20;20;83,8;18,5;102,4;1,4;1
23/01/2023 8:00;3,2;81;31,5;21;37,8;12,7;50,6;1,1;6
23/01/2023 9:00;1,9;100;26,3;13;10,8;3,6;14,4;0,6;14,3
23/01/2023 10:00;2,1;118;28,6;10;5,7;0,5;6,2;0,5;18,2
23/01/2023 11:00;2,6;115;22,2;7;5,3;0;5,3;0,5;18,9
23/01/2023 12:00;3,5;84;16,1;4;8,4;0;8,2;0,5;18,1
23/01/2023 13:00;3,1;80;11,7;3;6,9;1;7,8;0,5;17,1
23/01/2023 14:00;3;66;36,4;5;7,4;1;8,3;0,5;17
23/01/2023 15:00;2;142;26,9;8;0;0;0;0,4;17,5
23/01/2023 16:00;3,3;98;18,8;6;6,6;0,2;7;0,5;16,4
23/01/2023 17:00;3,6;98;13,6;3;7,3;0,7;8;0,5;16,6
23/01/2023 18:00;2,4;104;9,6;7;8,5;4;12,5;0,6;13,6
23/01/2023 19:00;2,6;96;12,3;7;7,6;4,4;12;0,6;12,6
23/01/2023 20:00;3;66;9,1;9;6,3;4,1;10,4;0,6;11,1
23/01/2023 21:00;2,9;59;7;6;3,9;4,6;8,6;0,5;9,3
23/01/2023 22:00;2,6;64;10;10;4,3;2,6;6,9;0,5;11
23/01/2023 23:00;2,6;54;0;9;1,5;1,7;3,2;0,5;12,3
24/01/2023 0:00;2,7;52;0;9;0;0;0;0,4;14
24/01/2023 1:00;2,7;65;7;7;0;0;0;0,4;15,6
24/01/2023 2:00;2,2;75;9;9;0;0;0;0,3;15,7
24/01/2023 3:00;1,4;81;7,3;6;0;0;0;0,3;15,4
24/01/2023 4:00;2,2;86;6,7;5;0;0;0;0,3;13,5
24/01/2023 5:00;2,9;81;6,1;6;2,2;2,9;5,1;0,4;9,7
24/01/2023 6:00;2,4;81;6;6;13,4;10,4;23,9;0,6;6,6
24/01/2023 7:00;2,7;70;8,3;8;20,6;12,8;33,4;0,8;3,8
24/01/2023 8:00;3,1;82;12;12;22,8;8,9;31,8;1,1;7,5
24/01/2023 9:00;2,2;136;11;11;8,1;4,1;12,1;0,6;11,5
24/01/2023 10:00;2,9;103;0;10;7,6;1,6;9,2;0,5;14,6
24/01/2023 11:00;3,5;96;16,2;7;9;1,2;10,2;0,6;16,6
24/01/2023 12:00;3,1;99;13,8;7;0;0;0;0,5;19,5
24/01/2023 13:00;2,4;133;15,1;8;0;0;0;0,4;21,9
24/01/2023 14:00;3,3;107;14,5;6;6,3;0,2;6,4;0,5;21,3
24/01/2023 15:00;2,7;121;13,1;6;0;0;0;0,4;22,4
24/01/2023 16:00;2,8;119;16,2;7;4,5;0,1;4,6;0,5;21,1
24/01/2023 17:00;2,3;133;11,7;5;3,1;2;5,2;0,5;20,7
24/01/2023 18:00;2,4;110;8,1;6;8,8;6,8;15,6;0,7;17
24/01/2023 19:00;2,2;122;14,8;12;4,3;8,2;12,4;0,6;17
24/01/2023 20:00;2,5;86;10,8;10;11,6;12,6;24,2;0,8;11,8
24/01/2023 21:00;2,1;102;10;10;3,7;7,8;11,6;0,6;16,3
24/01/2023 22:00;1,6;55;8;8;1,7;5,6;7,3;0,6;16,6
24/01/2023 23:00;1,9;55;12,3;9;2;9,8;11,8;0,6;12,2
25/01/2023 0:00;1,4;95;9,6;8;2;10,2;12,2;0,6;11,3
25/01/2023 1:00;0,6;20;17,3;11;8,1;14,3;22,5;0,6;5,5
25/01/2023 2:00;1,2;16;18,9;12;3,3;13,9;17,2;0,5;6,6
25/01/2023 3:00;1,4;28;17,8;11;2,5;12;14,5;0,4;7,1
25/01/2023 4:00;0,8;74;19,2;11;2,3;14,3;16,6;0,5;3
25/01/2023 5:00;0,9;52;22,1;13;29,5;17,1;46,6;0,6;1,1
25/01/2023 6:00;1,3;25;17,3;13;112,3;23,5;135,6;1,2;0,9
25/01/2023 7:00;1,3;43;34,7;31;78,1;21,5;99,7;1,4;1,1
25/01/2023 8:00;1,7;43;36,8;26;65,9;20,5;86,4;1,5;5,2
25/01/2023 9:00;2,4;37;43,8;20;26,8;14,1;40,8;0,9;14,4
25/01/2023 10:00;1,5;343;35,7;13;19,3;10,6;29,9;0,8;17,5
25/01/2023 11:00;2,9;285;40,3;17;14,2;8,7;22,9;0,7;22,7
25/01/2023 12:00;3,8;272;32,3;14;9,6;7,3;16,9;0,6;28,2
25/01/2023 13:00;3,2;279;28,9;15;6,4;6,8;13,2;0,6;37,3
25/01/2023 14:00;0,7;330;34;14;4,2;7,1;11,3;0,6;39,9
25/01/2023 15:00;2,4;254;27,4;10;4,5;15,2;19,7;0,8;43,3
25/01/2023 16:00;3,5;259;36,1;24;4,1;21,5;25,6;0,9;43,3
25/01/2023 17:00;4,1;269;48,2;25;12;23,5;35,6;0,9;23
25/01/2023 18:00;3;269;43,9;18;13,5;31,8;45,4;1,2;15,9
25/01/2023 19:00;1,4;3;55,9;28;11,2;29,5;40,6;1,3;9
25/01/2023 20:00;1;23;46;22;14,1;20,1;34,1;1;5,7
25/01/2023 21:00;2,3;70;50,2;16;10,7;13;23,8;0,9;8,4
25/01/2023 22:00;1,7;68;37,4;17;7,2;11,9;19,1;0,7;8,6
25/01/2023 23:00;1,3;23;33,9;12;23,7;18,5;42,3;1,1;2,4
26/01/2023 0:00;1;15;40,2;16;38;19,7;57,6;1;0,8
26/01/2023 1:00;0,6;351;29,6;14;21,9;20,3;42,2;0,8;0,8
26/01/2023 2:00;1,3;46;35,9;14;12,2;17,7;29,9;0,7;0,7
26/01/2023 3:00;1,2;25;32,4;17;16;16,6;32,6;0,6;0,7
26/01/2023 4:00;1,2;22;27,3;13;13,6;15,8;29,4;0,6;0,9
26/01/2023 5:00;1,4;38;22,8;16;15,9;15,6;31,4;0,6;0,9
26/01/2023 6:00;1,3;37;24,7;15;63,5;19,8;82,7;1;0,8
26/01/2023 7:00;1;28;32,9;22;81,7;19,4;101,1;1,5;1,2
26/01/2023 8:00;2,1;37;40,8;29;74,7;22,5;97,2;1,5;3,5
26/01/2023 9:00;2,2;48;34,8;28;45,5;21,4;66,9;1,2;10,9
26/01/2023 10:00;1,9;39;41,5;18;19,5;13,3;32,9;0,7;20,9
26/01/2023 11:00;2;46;35,3;14;9,1;6,7;15,8;0,6;29,3
26/01/2023 12:00;2,5;46;28,8;10;5,7;2;7,7;0,5;33,1
26/01/2023 13:00;0,9;39;21,2;7;3,6;1,1;4,7;0,4;35,7
26/01/2023 14:00;2,6;93;21,9;4;3,9;0;3,9;0,4;33,9
26/01/2023 15:00;1,9;122;24,9;5;3,6;0;3,1;0,4;34,3
26/01/2023 16:00;1,8;98;20,8;5;6;1,9;7,9;0,5;34
26/01/2023 17:00;4,3;260;15,4;4;4,3;16,2;20,5;0,8;52
26/01/2023 18:00;4,2;271;26;25;9;26,6;35,4;1,1;37,5
26/01/2023 19:00;3,5;255;42;25;8,6;32,3;41;1,3;31,6
26/01/2023 20:00;2,6;256;61,1;28;8,9;33,9;42,8;1,3;31,6
26/01/2023 21:00;2,9;267;63,3;30;3,5;29,9;33,4;1,1;30
26/01/2023 22:00;2,1;263;58;25;2,9;28,6;31,6;1;23,4
26/01/2023 23:00;1,2;277;65,8;26;7,1;35,5;42,7;1,1;4,3
27/01/2023 0:00;1,6;34;64,7;33;14,3;27,8;42;0,9;1,2
27/01/2023 1:00;1,4;28;53,1;20;12,2;23,9;36,1;0,8;1,2
27/01/2023 2:00;1,7;31;49,1;12;6,6;19,6;26,2;0,6;4
27/01/2023 3:00;1,5;31;44,1;12;8,8;20,3;29,2;0,6;1,4
27/01/2023 4:00;1,5;29;31,5;15;10,9;19,9;30,7;0,6;1,1
27/01/2023 5:00;1,4;48;30,8;17;7,7;18,9;26,6;0,6;1,2
27/01/2023 6:00;1,2;27;35,2;19;53,4;22,1;75,4;1;1
27/01/2023 7:00;1,5;31;41,5;26;111,3;24,2;135,7;1,7;1,2
27/01/2023 8:00;1,6;38;54;35;86,5;26,6;113,2;1,8;3,3
27/01/2023 9:00;1,9;42;63,1;34;43,2;25,7;68,9;1,3;11,4
27/01/2023 10:00;1,8;30;66,1;31;14,4;15,7;30,1;0,8;30,4
27/01/2023 11:00;1,7;28;48,5;23;6,3;7,4;13,7;0,6;41,7
27/01/2023 12:00;1,4;21;39,3;13;5,5;6,7;12,2;0,6;45,4
27/01/2023 13:00;1,2;354;29,2;15;0;0;0;0;0
27/01/2023 14:00;1,4;339;33,9;11;0;0;0;0;0
27/01/2023 15:00;3,3;260;25,3;9;4,6;10,5;15,1;0,7;47,4
27/01/2023 16:00;5,4;262;44,1;26;4,3;14,7;19,1;0,8;52,8
27/01/2023 17:00;4,6;259;58,4;29;7,2;17,3;24,4;0,8;46,7
27/01/2023 18:00;4,2;262;69,5;29;7,6;22,1;29,6;1;38,1
27/01/2023 19:00;3,7;257;78,5;27;7,5;32,3;39,9;1,3;27
27/01/2023 20:00;2,4;257;66,6;29;6,1;36,7;42,8;1,3;19,7
27/01/2023 21:00;2,4;280;77,7;33;5,5;35,2;40,7;1,2;17,9
27/01/2023 22:00;2;254;76;39;6,2;25,2;31,4;1;12,6
27/01/2023 23:00;1,1;1;65,2;20;2,1;19,2;21,3;0,9;11,6
28/01/2023 0:00;1,1;6;50,3;26;3;24;27;0,8;5,4
28/01/2023 1:00;1,2;326;54,9;23;4,9;23,6;28,5;0,9;4,2
28/01/2023 2:00;0,9;9;46,5;26;4,1;22;26;0,8;3,8
28/01/2023 3:00;1,7;36;42;22;2,5;15,1;17,5;0,6;8,8
28/01/2023 4:00;0,7;29;38,9;17;8;19,8;27,8;0,7;2,5
28/01/2023 5:00;0,6;325;35,5;18;11,2;20,6;31,8;0,8;1,1
28/01/2023 6:00;1,5;41;38,8;26;27;21,6;48,5;0,9;0,8
28/01/2023 7:00;2;36;43,8;26;26,9;19,9;46,8;1;1,9
28/01/2023 8:00;0,7;43;41,7;30;58,6;22,9;81,5;1,4;3,7
28/01/2023 9:00;0,7;38;48,7;34;46,9;33;79,9;1,4;12
28/01/2023 10:00;0,8;316;60,1;40;21,3;30,9;52,2;1,2;29,2
28/01/2023 11:00;1,4;12;68,7;32;10,9;23,1;34,1;1;44
28/01/2023 12:00;1,4;33;56,4;31;5,8;15,6;21,4;0,9;58,3
28/01/2023 13:00;1,3;269;47,4;22;4,1;13,7;17,9;0,8;61,1
28/01/2023 14:00;5,5;258;54,6;22;4,1;19,8;23,9;1;74,3
28/01/2023 15:00;5;262;65,1;35;3,5;14,7;18,2;0,9;62,2
28/01/2023 16:00;5,5;261;66,3;26;4,5;8,5;13;0,8;43,4
28/01/2023 17:00;3,2;281;56,8;22;3,7;15,3;19;0,9;31,7
28/01/2023 18:00;2,8;276;51,7;20;7,4;23,4;30,8;1,1;22,8
28/01/2023 19:00;1,5;285;45,4;18;4,3;28,1;32,4;1,1;16,6
28/01/2023 20:00;1,6;26;48,6;23;23,6;38,7;62,3;1,6;3
28/01/2023 21:00;1;60;53,5;23;9,2;21,7;30,8;1;9,2
28/01/2023 22:00;0,4;38;39,6;14;19,9;25,7;45,7;1,2;3,6
28/01/2023 23:00;1,2;19;33,2;16;19,3;28,2;47,5;1,2;1,9
29/01/2023 0:00;1,3;14;26,1;18;27,2;27,9;55,1;1,3;1,2
29/01/2023 1:00;1;30;40,4;22;17,3;25,6;42,9;1,1;0,9
29/01/2023 2:00;0,3;17;43,1;23;19,7;23,1;42,8;1,1;0,9
29/01/2023 3:00;0,7;288;38,4;16;25,1;22,3;47,4;1,1;0,9
29/01/2023 4:00;0,6;325;38,5;17;19,5;20,4;39,9;1;0,7
29/01/2023 5:00;1,4;20;28;20;18;19,3;37,3;0,9;0,9
29/01/2023 6:00;1,4;42;36,2;18;6,6;16,9;23,5;0,8;1,3
29/01/2023 7:00;1,4;35;35,4;16;23;15,6;38,7;1;1,8
29/01/2023 8:00;0,9;52;31,7;20;31,2;15,2;46,4;1,1;7,4
29/01/2023 9:00;1,3;106;25,8;21;21,2;18,3;39,5;1;16,8
